"정류소번호","정류소명","Y좌표","X좌표","도로명주소","housePop","comPop","billaPop","aptPop","numUniv","numHsch","numMsch","numHosp","bsst_ars_no","sum_ride_pasgr","sum_alight_pasgr","sum_pasgr","numSubw"
12831,"엔젤유치원입구",37.60414738,126.9182961,"대한민국 서울특별시 은평구 역촌동 진흥로1길",8370.83,3985.45369,3914,363,0,0,0,10,12831,357,1494,1851,0
12832,"풍림아그네스앞",37.60294994,126.9184492,"대한민국 서울특별시 은평구 역촌동 진흥로1길",7427.93,4922.46193,3610,442,0,0,0,12,12832,1158,1023,2181,0
12833,"대림e편한세상1단지",37.61222947,126.906498,"대한민국 서울특별시 은평구 갈현2동",3775.63,452.05445,1050,1493,0,1,2,1,12833,11267,3923,15190,0
12834,"대림e편한세상2단지",37.61283331,126.9066309,"대한민국 서울특별시 은평구 서오릉로21길",3980.81,862.66746,1108,1415,0,0,1,2,12834,5199,82,5281,0
12835,"현대아파트입구",37.61333774,126.9064105,"대한민국 서울특별시 은평구 서오릉로21길",3800.97,727.65834,1028,1415,0,0,1,1,12835,6582,51,6633,0
12836,"임창빌라",37.61358264,126.9079657,"대한민국 서울특별시 은평구 서오릉로17길",5362.16,2114.0657,1780,1525,0,0,1,4,12836,7023,758,7781,0
12837,"온누리약국",37.61431129,126.9091981,"대한민국 서울특별시 은평구 서오릉로",6751.3,2417.08097,2582,1354,0,1,0,4,12837,10751,1298,12049,0
12838,"G캐슬아파트",37.61520594,126.9150772,"대한민국 서울특별시 은평구 갈현동 연서로21길",7550.47,4597.02745,3218,259,0,0,0,10,12838,2681,318,2999,0
12839,"길마어린이공원",37.61480115,126.9160552,"대한민국 서울특별시 은평구 갈현동 연서로21길",7514.75,4255.87063,2944,259,0,0,0,11,12839,1101,1138,2239,1
12840,"길천사우나",37.61429017,126.9172395,"대한민국 서울특별시 은평구 연서로",7383.11,4560.45696,2817,259,0,0,0,12,12840,1189,2236,3425,1
12841,"대림모터스",37.61450066,126.9180073,"대한민국 서울특별시 은평구 연서로",7572.06,4485.91056,2804,259,0,0,0,11,12841,323,8807,9130,1
12842,"연서시장",37.61977841,126.9207984,"대한민국 서울특별시 은평구 연서로",6290.94,7537.59848,1663,69,0,0,0,22,12842,22507,8952,31459,4
12843,"청구성심병원",37.62102993,126.9193323,"대한민국 서울특별시 은평구 갈현동 통일로83길",7018.21,7181.74848,2304,89,0,0,0,22,12843,1748,1391,3139,4
12844,"아름다운교회",37.61657544,126.9187152,"대한민국 서울특별시 은평구 연서로",6627.98,5838.67804,2178,84,0,0,0,14,12844,92,555,647,4
12845,"길마어린이공원",37.61478156,126.9163826,"대한민국 서울특별시 은평구 갈현동 연서로21길",7287.07,4159.42995,2839,259,0,0,0,10,12845,273,3070,3343,1
12846,"G캐슬아파트",37.61527002,126.9152198,"대한민국 서울특별시 은평구 갈현동 연서로21길",7113.81,4574.8823,2919,259,0,0,0,10,12846,167,5922,6089,0
12847,"한솔아파트입구",37.61584215,126.913895,"대한민국 서울특별시 은평구 갈현로",7813.6,3653.03728,3483,284,0,0,1,10,12847,529,13338,13867,0
12848,"온누리약국",37.61439334,126.9092716,"대한민국 서울특별시 은평구 서오릉로",6960.95,2476.14885,2650,1369,0,1,0,4,12848,2535,8411,10946,0
12849,"임창빌라",37.61374835,126.9083379,"대한민국 서울특별시 은평구 서오릉로17길",5553.76,2143.12061,1963,1354,0,0,1,4,12849,37,4955,4992,0
12850,"현대아파트입구",37.61345948,126.906535,"대한민국 서울특별시 은평구 서오릉로21길",4002.03,896.7465,1126,1415,0,0,1,2,12850,58,9281,9339,0
12851,"대림e편한세상2단지",37.61277644,126.9065109,"대한민국 서울특별시 은평구 서오릉로21길",3756.13,666.99972,1045,1415,0,0,1,1,12851,235,1987,2222,0
12852,"대림e편한세상1단지",37.61213843,126.9064517,"대한민국 서울특별시 은평구 갈현2동",3749.15,443.59693,1044,1493,0,1,2,1,12852,1783,3963,5746,0
12853,"와산교",37.58878266,126.9141028,"대한민국 서울특별시 은평구 응암동 응암로13길",6707.38,4007.50033,1661,179,0,0,0,15,12853,2106,4497,6603,1
12854,"서울정형외과",37.59528821,126.9187565,"대한민국 서울특별시 은평구 응암로",8394.88,2261.67251,2695,337,0,1,0,10,12854,2341,1102,3443,0
12855,"벧엘블래스빌",37.59540338,126.9185163,"대한민국 서울특별시 은평구 응암로",8272.87,2201.92976,2678,337,0,1,0,10,12855,835,4229,5064,0
12856,"숭실고등학교",37.59233241,126.9036804,"대한민국 서울특별시 은평구 신사동 은평터널로7길",3494.88,394.47892,771,1068,0,1,2,0,12856,7051,9162,16213,0
12857,"숭실고등학교입구",37.59220276,126.9060595,"대한민국 서울특별시 은평구 은평터널로",5566.99,787.95914,1201,2013,0,1,2,0,12857,3412,44,3456,0
12858,"서신초등학교",37.59160767,126.9074141,"대한민국 서울특별시 은평구 신사동 증산로17길",5349.2,927.69725,1045,1982,0,1,2,0,12858,1291,55,1346,0
12859,"삼거리.명진아파트",37.59047912,126.9102787,"대한민국 서울특별시 은평구 신사동 증산로17길",5517.2,1904.32828,1260,1303,0,0,2,5,12859,487,1072,1559,1
12860,"안디옥교회.새절역",37.59034203,126.9131459,"대한민국 서울특별시 은평구 증산로",5768.1,2981.45533,1444,263,0,0,0,10,12860,1734,8732,10466,1
12861,"신사초등학교.새절역",37.59316459,126.9134794,"대한민국 서울특별시 은평구 증산로",6329.92,2065.47548,2276,486,0,0,0,3,12861,18283,1776,20059,1
12863,"농수산할인마트",37.59673508,126.9080526,"대한민국 서울특별시 은평구 가좌로",8501.28,1650.73941,2913,1476,0,0,0,7,12863,2846,4946,7792,0
12864,"행운슈퍼",37.5958756,126.9059418,"대한민국 서울특별시 은평구 신사동 가좌로11길",6744.76,747.08366,1555,1764,0,1,1,4,12864,117,8932,9049,0
12865,"보람슈퍼.산새마을종점",37.59686169,126.9051264,"대한민국 서울특별시 은평구 신사동 가좌로11가길",5744.3,607.90847,1126,1362,0,0,0,2,12865,5869,6665,12534,0
12866,"행운슈퍼",37.59578608,126.905983,"대한민국 서울특별시 은평구 신사동 가좌로11길",6744.76,747.08366,1555,1764,0,1,1,4,12866,5131,93,5224,0
12867,"농수산할인마트",37.59664916,126.9083083,"대한민국 서울특별시 은평구 가좌로",8763.68,1737.17448,3035,1476,0,0,0,7,12867,12274,4126,16400,0
12869,"새절역",37.59123547,126.9134734,"대한민국 서울특별시 은평구 신사2동",5603.25,2789.23351,1510,65,0,0,0,10,12869,16791,17238,34029,1
12870,"삼거리.명진아파트",37.5905859,126.9104975,"대한민국 서울특별시 은평구 신사동 증산로17길",5389.96,1974.44203,1259,1123,0,0,2,5,12870,275,1893,2168,1
12871,"서신초등학교",37.59169906,126.9075482,"대한민국 서울특별시 은평구 신사동 증산로17길",5350,927.69725,1118,1897,0,1,2,0,12871,129,3091,3220,0
12872,"숭실고등학교입구",37.59234054,126.906108,"대한민국 서울특별시 은평구 은평터널로",5566.99,787.95914,1201,2013,0,1,2,0,12872,198,4342,4540,0
12873,"경남아너스빌.서북병원",37.6048442,126.9055113,"대한민국 서울특별시 은평구 갈현로7길",3136.05,1179.92117,949,956,0,0,1,2,12873,54,4888,4942,0
12991,"6번지입구",37.62669751,126.9189874,"대한민국 서울특별시 은평구 갈현로",5819.83,1828.00673,2115,0,0,1,0,6,12991,304,4684,4988,0
13001,"북가좌동삼거리",37.57544638,126.9045265,"대한민국 서울특별시 서대문구 수색로",3595.1,1279.00364,1023,1743,0,0,1,3,13001,44498,19000,63498,9
13002,"북가좌동삼거리",37.575143,126.905143,"대한민국 서울특별시 서대문구 수색로",4039.74,884.58194,1023,2203,0,0,1,4,13002,16689,49705,66394,0
13003,"DMC래미안e.편한세상요진아파트",37.57167752,126.9096099,"대한민국 서울특별시 서대문구 수색로",3887.45,777.36743,410,2933,0,0,0,2,13003,43037,22448,65485,0
13004,"DMC래미안e.편한세상요진아파트",37.571577,126.910313,"대한민국 서울특별시 서대문구 수색로",3819.83,997.90688,403,2856,0,0,0,2,13004,16752,24597,41349,0
13005,"모래내시장.가좌역",37.56907741,126.9150628,"대한민국 서울특별시 서대문구 수색로",2976.35,2434.47343,580,1319,0,0,1,6,13005,71095,72135,143230,1
13006,"모래내시장.가좌역",37.569862,126.913786,"대한민국 서울특별시 서대문구 수색로",3153.04,2445.02177,504,1757,0,0,1,6,13006,32670,35368,68038,1
13007,"사천교",37.56751529,126.9181448,"대한민국 서울특별시 서대문구 연희동",3711.06,1413.26329,1067,558,0,0,0,5,13007,76030,51499,127529,1
13008,"연희104고지앞.구성산회관",37.56624214,126.925073,"대한민국 서울특별시 서대문구 성산로",4381.22,1622.97279,999,324,0,0,1,3,13008,63164,85630,148794,0
13009,"연희104고지앞.구성산회관",37.56635703,126.9257861,"대한민국 서울특별시 서대문구 성산로",4202.12,2469.55219,777,254,0,0,1,6,13009,73856,61485,135341,0
13010,"서대문우체국",37.56176973,126.9320446,"대한민국 서울특별시 서대문구 성산로",5713.75,929.79125,1193,587,0,0,0,2,13010,69390,84935,154325,0
13011,"서대문우체국",37.56253262,126.9314621,"대한민국 서울특별시 서대문구 성산로",5553.12,1593.65006,1089,587,0,0,0,4,13011,38001,40018,78019,0
13012,"연세대앞",37.55993535,126.9357001,"대한민국 서울특별시 서대문구 창천동",2091.49,3854.91956,237,0,0,0,0,7,13012,121211,97701,218912,0
13013,"연세대앞",37.56015691,126.9354996,"대한민국 서울특별시 서대문구 창천동",2229.77,3288.18065,263,0,0,0,0,6,13013,102469,76774,179243,0
13014,"세브란스병원앞",37.55996746,126.9384507,"대한민국 서울특별시 서대문구 신촌동 연세로",1549.26,4441.84996,176,0,0,0,0,6,13014,51170,53246,104416,1
13015,"세브란스병원앞",37.5601326,126.9389237,"대한민국 서울특별시 서대문구 신촌동 연세로",1490.1,4181.49838,176,0,0,0,0,6,13015,60958,72083,133041,1
13016,"이대후문",37.56260018,126.9433012,"대한민국 서울특별시 서대문구 성산로",199.51,12102.60288,30,0,2,0,1,2,13016,115475,57567,173042,1
13017,"이대후문",37.5630635,126.9436484,"대한민국 서울특별시 서대문구 성산로",199.51,11058.07343,30,0,2,0,1,2,13017,48918,77908,126826,1
13019,"동교동삼거리",37.55776469,126.9295196,"대한민국 서울특별시 마포구 신촌로",5874.57,4540.65211,1428,406,0,0,0,12,13019,53456,57894,111350,9
13021,"신촌오거리.현대백화점",37.5559834,126.9345038,"대한민국 서울특별시 마포구 신촌로",3969.13,8619.51215,238,386,0,0,0,22,13021,162943,77535,240478,1
13023,"신촌오거리.2호선신촌역",37.55578846,126.9389816,"대한민국 서울특별시 마포구 신촌로",5011.76,9469.41499,264,553,0,0,1,21,13023,56772,60009,116781,1
13025,"이대역",37.55687557,126.9472705,"대한민국 서울특별시 마포구 신촌로",10478.91,7307.88967,1414,1618,0,0,0,17,13025,56215,87140,143355,1
13026,"산골고개",37.59530182,126.9399957,"대한민국 서울특별시 서대문구 홍은동 연희로41길",2731.85,397.35457,327,1578,0,0,0,1,13026,50104,61509,111613,0
13027,"산골고개",37.59469212,126.9406677,"대한민국 서울특별시 서대문구 홍은동 연희로41길",2583.13,595.70846,321,1529,0,0,0,3,13027,64281,51096,115377,0
13028,"홍제역",37.58849083,126.9443653,"대한민국 서울특별시 서대문구 통일로",6349.1,4489.39147,1264,1518,1,0,0,15,13028,156699,157063,313762,1
13029,"홍제역",37.58784339,126.9453226,"대한민국 서울특별시 서대문구 통일로",6722.61,4304.80461,1359,1221,1,0,0,15,13029,154729,118826,273555,1
13030,"홍제삼거리.인왕산한신휴플러스",37.58520705,126.9478427,"대한민국 서울특별시 서대문구 통일로",7103.45,1636.51139,1007,3567,1,0,0,11,13030,60836,26815,87651,1
13031,"무악재역",37.58315431,126.9498098,"대한민국 서울특별시 서대문구 통일로",5634.81,1079.87103,504,3812,0,0,0,7,13031,32838,17019,49857,1
13032,"무악재역",37.58186521,126.9506553,"대한민국 서울특별시 서대문구 통일로",4750.69,883.15301,423,3300,0,0,0,6,13032,38103,62868,100971,1
13033,"안산초등학교",37.580686,126.951572,"대한민국 서울특별시 서대문구 통일로",3518.36,717.30369,298,2477,0,0,0,4,13033,21540,20968,42508,1
13034,"독립문역.한성과학고",37.57468891,126.9575775,"대한민국 서울특별시 서대문구 통일로",4389.7,1340.36346,155,3270,0,0,1,5,13034,69116,78214,147330,1
13035,"독립문역.한성과학고",37.57570492,126.9564198,"대한민국 서울특별시 서대문구 통일로",3070.21,1126.87032,64,1990,0,1,0,4,13035,52114,49228,101342,1
13036,"영천시장",37.56993913,126.962533,"대한민국 서울특별시 서대문구 통일로",5713.21,3891.62125,888,951,1,1,2,10,13036,95668,114051,209719,0
13037,"영천시장",37.56961038,126.9630063,"대한민국 서울특별시 서대문구 통일로",5259.46,4288.01139,665,703,2,1,1,11,13037,91099,56879,147978,0
13038,"서대문역",37.56647453,126.96583,"대한민국 서울특별시 서대문구 충정로2가 1-2",1839.44,13629.15164,138,362,2,2,2,13,13038,45021,85688,130709,1
13039,"경찰청.동북아역사재단",37.56247642,126.9692243,"대한민국 서울특별시 중구 통일로",1146.07,26342.00896,3,704,0,1,0,12,13039,48550,73713,122263,0
13040,"인왕산.홍제원아파트",37.58439651,126.9488624,"대한민국 서울특별시 서대문구 통일로",6548.59,1491.74419,660,4048,0,0,0,11,13040,32314,84197,116511,1
13042,"웨딩타운",37.557227,126.952408,"대한민국 서울특별시 서대문구 신촌로",9363.45,3892.9875,1526,972,0,0,2,10,13042,31370,34998,66368,1
13044,"아현역",37.557425,126.956593,"대한민국 서울특별시 서대문구 신촌로",8445.19,3632.80879,753,502,0,1,2,12,13044,78837,105465,184302,1
13045,"충정로역",37.56105826,126.9634916,"대한민국 서울특별시 서대문구 충현동 충정로",5207.83,12015.49344,1182,1469,0,0,0,14,13045,52983,73606,126589,4
13046,"충정로역",37.56002266,126.9626987,"대한민국 서울특별시 서대문구 충현동 충정로",6342.39,9424.37004,1426,1882,0,0,0,14,13046,47250,55395,102645,4
13047,"서대문역사거리",37.565579,126.966565,"대한민국 서울특별시 종로구 평동 90",1921.7,17931.53679,131,625,1,2,2,11,13047,49189,67727,116916,1
13107,"모래내시장.가좌역",37.56986875,126.9140623,"대한민국 서울특별시 서대문구 수색로",2805.78,2234.76696,413,1586,0,0,1,6,13107,40697,15406,56103,1
13109,"사천교",37.56771004,126.9183042,"대한민국 서울특별시 서대문구 연희동",3559.11,1469.2633,1022,558,0,0,0,5,13109,74620,85614,160234,1
13110,"연희104고지앞.구성산회관",37.56616936,126.9239773,"대한민국 서울특별시 서대문구 성산로",4367.57,1336.18365,1053,534,0,0,0,3,13110,17336,13031,30367,0
13111,"연희104고지앞.구성산회관",37.56655,126.924998,"대한민국 서울특별시 서대문구 성산로",4371.98,1546.98271,885,324,0,0,1,2,13111,28251,31332,59583,0
13112,"서대문우체국",37.5631141,126.9303828,"대한민국 서울특별시 서대문구 연희로",6499.59,2174.04319,1140,841,0,0,0,7,13112,11587,16302,27889,0
13113,"서대문우체국",37.56300102,126.9311629,"대한민국 서울특별시 서대문구 성산로",5909.37,1793.28908,1097,841,0,0,0,4,13113,4088,2210,6298,0
13114,"연세대학교앞",37.55970255,126.9351197,"대한민국 서울특별시 서대문구 연세로13길 26",2546.92,3778.19473,379,0,0,0,0,7,13114,34689,90492,125181,0
13115,"연대앞",37.56033245,126.9351882,"대한민국 서울특별시 서대문구 성산로",2431.1,2710.2981,370,0,0,0,0,5,13115,9272,1335,10607,0
13116,"세브란스병원",37.55986802,126.9378407,"대한민국 서울특별시 서대문구 신촌동 연세로",1586.66,4286.0736,176,0,0,0,0,6,13116,47690,51329,99019,1
13117,"세브란스병원",37.56023542,126.9391115,"대한민국 서울특별시 서대문구 신촌동 연세로",1433.83,4248.32421,176,0,0,0,0,6,13117,5072,1246,6318,1
13118,"이대부중",37.56221616,126.9429925,"대한민국 서울특별시 서대문구 성산로",312.11,3217.19462,30,0,2,0,1,3,13118,2866,13790,16656,1
13119,"이대부중",37.56364405,126.944163,"대한민국 서울특별시 서대문구 성산로",235.83,366.12213,97,0,2,1,1,0,13119,15766,26337,42103,0
13120,"이대부고",37.56482624,126.945996,"대한민국 서울특별시 서대문구 성산로",677.81,320.45914,235,0,1,1,1,0,13120,30294,27555,57849,0
13121,"이대부고",37.56631776,126.946476,"대한민국 서울특별시 서대문구 성산로",1132.36,361.96431,353,0,0,1,0,0,13121,27649,31193,58842,0
13122,"홍은동동부센트레빌",37.59660326,126.9387671,"대한민국 서울특별시 서대문구 홍은동 연희로41길",2067.08,229.43139,279,1086,0,0,0,0,13122,1948,1731,3679,0
13123,"산골고개",37.59506873,126.9405746,"대한민국 서울특별시 서대문구 홍은동 연희로41길",2832.13,520.45251,321,1578,0,0,0,2,13123,2025,5375,7400,0
13124,"홍은사거리",37.59214598,126.9413254,"대한민국 서울특별시 서대문구 통일로",3792.43,2591.05145,347,1725,0,0,0,9,13124,9449,9905,19354,0
13125,"홍제역",37.586895,126.946047,"대한민국 서울특별시 서대문구 통일로",7320.83,3548.98861,1359,2203,1,0,0,15,13125,21833,7371,29204,1
13133,"영천시장",37.57029938,126.9619407,"대한민국 서울특별시 서대문구 통일로",6191.92,3571.96442,888,1416,1,1,2,9,13133,23566,31567,55133,0
13134,"금화초등학교.서울시교육청",37.56790142,126.964326,"대한민국 서울특별시 서대문구 통일로",3360.38,11525.58815,294,203,2,1,2,11,13134,22716,38946,61662,1
13137,"충정로역2호선",37.55961127,126.9640266,"대한민국 서울특별시 충정로3가 충정로역2호선",5150.42,10439.3779,1252,1842,0,1,0,14,13137,34565,42669,77234,4
